label,ch0_norm,ch1_norm,ch2_norm,ch3_norm,ch4_norm
I,0.6291,1.0000,0.7238,0.9333,0.1080
I,0.5775,1.0000,0.7621,0.9365,0.1080
I,0.5822,1.0000,0.7826,0.9270,0.0871
I,0.5869,1.0000,0.7417,0.9048,0.0976
I,0.5822,1.0000,0.7724,0.9492,0.1010
I,0.5775,1.0000,0.7596,0.9175,0.1010
I,0.6103,1.0000,0.7494,0.9429,0.1080
I,0.6244,1.0000,0.7980,0.9302,0.0976
I,0.5822,1.0000,0.8184,0.9397,0.0801
I,0.6103,1.0000,0.8184,0.9397,0.0871
I,0.5869,1.0000,0.7596,0.9587,0.0871
I,0.5775,1.0000,0.7954,0.9397,0.0592
I,0.5962,1.0000,0.7954,0.9429,0.0488
I,0.5681,1.0000,0.7621,0.9333,0.0453
I,0.5775,1.0000,0.7570,0.9111,0.0488
I,0.5587,1.0000,0.7749,0.9333,0.0557
I,0.5775,1.0000,0.7187,0.9524,0.0662
I,0.5540,1.0000,0.7980,0.9365,0.0557
I,0.5775,1.0000,0.7647,0.9302,0.0801
I,0.5775,1.0000,0.7596,0.9111,0.0627
I,0.5775,1.0000,0.7698,0.8952,0.0592
I,0.6291,1.0000,0.7468,0.9397,0.0941
I,0.5775,1.0000,0.7519,0.9365,0.0662
I,0.5822,1.0000,0.7647,0.9206,0.0453
I,0.5915,1.0000,0.7724,0.8889,0.0732
I,0.5775,1.0000,0.7570,0.9206,0.0383
I,0.5822,1.0000,0.7621,0.9238,0.0662
I,0.5775,1.0000,0.7468,0.9048,0.0662
I,0.5869,1.0000,0.7570,0.9524,0.0836
I,0.5775,1.0000,0.7673,0.9175,0.0523
I,0.5775,1.0000,0.7596,0.8984,0.0871
I,0.5634,1.0000,0.7775,0.9079,0.0383
I,0.5540,1.0000,0.7366,0.9397,0.0488
I,0.5681,1.0000,0.7596,0.9016,0.0488
I,0.6103,1.0000,0.7928,0.9270,0.0557
I,0.5728,1.0000,0.7801,0.9238,0.0488
I,0.5587,1.0000,0.7903,0.9333,0.0314
I,0.5915,1.0000,0.7366,0.8952,0.0314
I,0.5681,1.0000,0.7673,0.9397,0.0488
I,0.5775,1.0000,0.7545,0.9175,0.0523
I,0.6009,1.0000,0.7775,0.9365,0.0383
I,0.5962,1.0000,0.7621,0.9016,0.0070
I,0.5822,1.0000,0.7801,0.9016,0.0314
I,0.5634,1.0000,0.7570,0.8952,0.0279
I,0.6009,1.0000,0.7749,0.9111,0.0244
I,0.5822,1.0000,0.7596,0.8921,0.0488
I,0.6338,1.0000,0.7289,0.9048,0.0139
I,0.5775,1.0000,0.7289,0.9302,0.0244
I,0.5915,1.0000,0.7621,0.8984,0.0035
I,0.6009,1.0000,0.7136,0.9079,0.0035
I,0.5211,1.0000,0.7775,0.9048,0.0244
I,0.5869,1.0000,0.7136,0.8825,0.0035
I,0.5915,1.0000,0.7187,0.9079,0.0244
I,0.5681,1.0000,0.7315,0.9111,0.0383
I,0.5822,1.0000,0.7289,0.9111,0.0000
I,0.5634,1.0000,0.7826,0.8889,0.0139
I,0.6009,1.0000,0.7596,0.9238,0.0244
I,0.5775,1.0000,0.7263,0.9016,0.0174
I,0.5446,1.0000,0.7596,0.9048,0.0314
I,0.5775,1.0000,0.7775,0.9048,0.0000
I,0.5775,1.0000,0.7775,0.8984,0.0174
I,0.5728,1.0000,0.7366,0.9111,0.0000
I,0.5446,1.0000,0.7442,0.9048,0.0000
I,0.5258,1.0000,0.7417,0.9556,0.0244
I,0.5775,1.0000,0.7289,0.8984,0.0314
I,0.5822,1.0000,0.7468,0.8889,0.0035
I,0.5962,1.0000,0.7698,0.9175,0.0488
I,0.5446,1.0000,0.6982,0.9206,0.0314
I,0.5634,1.0000,0.7417,0.9048,0.0383
I,0.5728,1.0000,0.7212,0.9238,0.0000
I,0.5869,1.0000,0.7136,0.8889,0.0000
I,0.5728,1.0000,0.7494,0.9048,0.0000
I,0.5634,1.0000,0.7621,0.9048,0.0000
I,0.5775,1.0000,0.7724,0.8952,0.0000
I,0.5775,1.0000,0.7417,0.8889,0.0000
I,0.5775,1.0000,0.7366,0.9016,0.0000
I,0.5822,1.0000,0.7570,0.8984,0.0174
I,0.5775,1.0000,0.7084,0.9302,0.0105
I,0.5915,1.0000,0.7801,0.9238,0.0070
I,0.5352,1.0000,0.7212,0.8889,0.0000
I,0.5352,1.0000,0.7468,0.9238,0.0035
I,0.5634,1.0000,0.7775,0.9016,0.0000
I,0.5728,1.0000,0.7519,0.9048,0.0105
I,0.5681,1.0000,0.7468,0.8984,0.0000
I,0.5070,1.0000,0.7596,0.9016,0.0244
I,0.5399,1.0000,0.7366,0.9206,0.0000
I,0.5775,1.0000,0.7826,0.9175,0.0000
I,0.5775,1.0000,0.7391,0.8952,0.0000
I,0.5681,1.0000,0.7289,0.9016,0.0000
I,0.6103,1.0000,0.7570,0.8762,0.0000
I,0.6056,1.0000,0.7852,0.9079,0.0000
I,0.5211,1.0000,0.7494,0.9175,0.0000
I,0.5164,1.0000,0.7161,0.8889,0.0244
I,0.5258,1.0000,0.7468,0.9397,0.0035
I,0.5728,1.0000,0.7187,0.9048,0.0000
I,0.5775,1.0000,0.7136,0.8889,0.0139
I,0.5775,1.0000,0.7442,0.8952,0.0035
I,0.5915,1.0000,0.7289,0.9238,0.0000
I,0.5775,1.0000,0.7442,0.8889,0.0000
I,0.6197,1.0000,0.7366,0.9016,0.0000
I,0.6244,1.0000,0.7263,0.8984,0.0000
I,0.5540,1.0000,0.7008,0.8984,0.0000
I,0.5728,1.0000,0.7212,0.9175,0.0000
I,0.5869,1.0000,0.7366,0.9016,0.0000
I,0.5634,1.0000,0.7315,0.8857,0.0244
I,0.6009,1.0000,0.7468,0.8825,0.0000
I,0.5822,1.0000,0.7238,0.8889,0.0000
I,0.5728,1.0000,0.7366,0.8889,0.0000
I,0.5775,1.0000,0.7366,0.9048,0.0000
I,0.5446,1.0000,0.7570,0.8794,0.0000
I,0.5728,1.0000,0.7877,0.9048,0.0105
I,0.5634,1.0000,0.7494,0.8952,0.0000
I,0.5493,1.0000,0.7212,0.8857,0.0000
I,0.5352,1.0000,0.7366,0.9048,0.0035
I,0.7371,0.9593,0.8261,1.0000,0.4530
I,0.8216,0.9593,0.8210,1.0000,0.4878
I,0.7793,0.9553,0.8210,1.0000,0.4843
I,0.7559,0.9553,0.8184,1.0000,0.4390
I,0.8075,0.9675,0.8031,1.0000,0.4704
I,0.8263,0.9756,0.8235,1.0000,0.4564
I,0.8263,0.9268,0.7903,1.0000,0.4704
I,0.8263,0.9553,0.8184,1.0000,0.4425
I,0.8028,0.9228,0.8389,1.0000,0.4948
I,0.8075,0.9268,0.8491,1.0000,0.4913
I,0.7934,0.9024,0.8107,1.0000,0.4739
I,0.7793,0.9512,0.8184,1.0000,0.4634
I,0.7887,0.9797,0.8517,1.0000,0.4460
I,0.7981,0.8984,0.8312,1.0000,0.4669
I,0.7887,0.9268,0.8363,1.0000,0.4808
I,0.7934,0.9675,0.8465,1.0000,0.4599
I,0.8028,0.9634,0.8517,1.0000,0.4460
I,0.7700,0.9797,0.8389,1.0000,0.4704
I,0.8169,0.9797,0.8184,1.0000,0.4774
I,0.7746,0.9553,0.8261,1.0000,0.4564
I,0.8028,0.9228,0.8261,1.0000,0.4425
I,0.7887,0.9715,0.8363,1.0000,0.4355
I,0.8122,0.9268,0.7954,1.0000,0.4425
I,0.7371,0.9634,0.8312,1.0000,0.4634
I,0.8028,0.9675,0.8235,1.0000,0.4948
I,0.7559,0.9512,0.8184,1.0000,0.4774
I,0.7653,0.9797,0.8133,1.0000,0.4390
I,0.7465,0.9431,0.8184,1.0000,0.4425
I,0.7512,0.9390,0.8031,1.0000,0.4878
I,0.7887,0.9797,0.7954,1.0000,0.4843
I,0.7934,0.9228,0.8235,1.0000,0.4948
I,0.8028,0.9797,0.8133,1.0000,0.4495
I,0.8075,0.9797,0.8363,1.0000,0.4564
I,0.8028,0.9715,0.8082,1.0000,0.4913
I,0.7793,0.9146,0.8286,1.0000,0.4216
I,0.7793,0.9512,0.8031,1.0000,0.4530
I,0.7746,0.9390,0.8389,1.0000,0.4739
I,0.7418,0.9756,0.8286,1.0000,0.4878
I,0.8451,0.9797,0.8721,1.0000,0.4739
I,0.8075,0.9675,0.8389,1.0000,0.4913
I,0.7934,0.9431,0.8363,1.0000,0.4948
I,0.7746,0.9268,0.8107,1.0000,0.5122
I,0.8122,0.9675,0.8235,1.0000,0.4599
I,0.7981,0.9919,0.8414,1.0000,0.4948
I,0.8263,0.9675,0.8363,1.0000,0.4878
I,0.7981,0.9715,0.8338,1.0000,0.4948
I,0.7981,0.9675,0.8772,1.0000,0.4808
I,0.7981,0.9593,0.8286,1.0000,0.4564
I,0.8028,0.9797,0.8491,1.0000,0.4739
I,0.7934,0.9431,0.8184,1.0000,0.4704
I,0.8075,0.9797,0.8133,1.0000,0.4599
I,0.7418,0.9756,0.8312,1.0000,0.4634
I,0.8028,0.9919,0.8363,1.0000,0.4495
I,0.7746,0.9797,0.8286,1.0000,0.4704
I,0.7512,0.9390,0.8082,1.0000,0.4599
I,0.7981,0.9512,0.8338,1.0000,0.4774
I,0.8075,0.9390,0.8542,1.0000,0.4948
I,0.7840,0.9634,0.8133,1.0000,0.4739
I,0.8169,0.9187,0.8005,1.0000,0.4704
I,0.8451,0.9512,0.8338,1.0000,0.4460
I,0.7793,0.9593,0.7954,1.0000,0.4286
I,0.7981,0.9675,0.8440,1.0000,0.5017
I,0.7465,0.9715,0.8286,1.0000,0.4495
I,0.8028,0.9553,0.8389,1.0000,0.4564
I,0.7512,0.9268,0.8696,1.0000,0.4948
I,0.7746,0.9837,0.8517,1.0000,0.5017
I,0.7981,0.9553,0.8747,1.0000,0.4634
I,0.7700,0.9675,0.8363,1.0000,0.4599
I,0.7793,0.9756,0.8670,1.0000,0.4704
I,0.7277,0.9756,0.8286,1.0000,0.4425
I,0.7324,0.9146,0.8338,1.0000,0.4983
I,0.7512,0.9593,0.8235,1.0000,0.4564
I,0.7700,0.9431,0.8005,1.0000,0.4425
I,0.7887,0.9431,0.8389,1.0000,0.4564
I,0.7700,0.9512,0.7954,1.0000,0.4495
I,0.7371,0.9553,0.7954,1.0000,0.4878
I,0.7418,0.9593,0.8107,1.0000,0.4425
I,0.7700,0.9228,0.8235,1.0000,0.4564
I,0.7559,0.9675,0.8491,1.0000,0.4495
I,0.7606,0.9106,0.8517,1.0000,0.4564
I,0.7700,0.9512,0.7980,1.0000,0.4390
I,0.7606,0.9675,0.8414,1.0000,0.4774
I,0.7700,0.9512,0.8184,1.0000,0.4878
I,0.8122,0.9593,0.8363,1.0000,0.4774
I,0.7277,0.9146,0.8286,1.0000,0.4774
I,0.7418,0.9350,0.8338,1.0000,0.4564
I,0.7277,0.9390,0.8031,1.0000,0.4878
I,0.7887,0.9675,0.8082,1.0000,0.4530
I,0.7371,0.9431,0.8286,1.0000,0.4564
I,0.7606,0.9106,0.8107,1.0000,0.4390
I,0.7981,0.9431,0.8338,1.0000,0.4495
I,0.7277,0.9512,0.8210,1.0000,0.4564
I,0.7887,0.9228,0.8593,1.0000,0.4739
I,0.7746,0.9919,0.8517,1.0000,0.4913
I,0.7324,0.9512,0.8107,1.0000,0.4704
I,0.7981,0.9715,0.8593,1.0000,0.4808
I,0.7981,0.9715,0.8235,1.0000,0.4599
I,0.7183,0.9756,0.8031,1.0000,0.4390
I,0.7418,0.9431,0.8619,1.0000,0.4564
I,0.7371,0.9268,0.8184,1.0000,0.4599
I,0.7559,0.9756,0.8465,1.0000,0.4739
I,0.7418,0.9593,0.8363,1.0000,0.4251
I,0.7559,0.9268,0.8440,0.9937,0.4530
I,0.7371,0.9512,0.8338,1.0000,0.4774
I,0.7230,0.9797,0.8338,1.0000,0.4599
I,0.7512,0.9309,0.8593,1.0000,0.4390
I,0.7324,0.9634,0.8184,1.0000,0.4390
I,0.7559,0.9512,0.8261,1.0000,0.4634
I,0.7606,0.9553,0.8184,1.0000,0.4634
I,0.7183,0.9797,0.8440,1.0000,0.4774
I,0.7746,0.9431,0.8645,1.0000,0.4390
I,0.7418,0.9756,0.8338,1.0000,0.4425
I,0.7324,0.9593,0.8312,1.0000,0.4355
I,0.7324,0.9268,0.8491,1.0000,0.4634
I,0.7230,0.9268,0.7954,1.0000,0.4774
I,0.7277,0.9228,0.8056,1.0000,0.4495
I,0.7746,0.9756,0.8465,1.0000,0.4251
I,0.7606,0.9512,0.8133,1.0000,0.4739
I,0.7183,0.9553,0.8517,1.0000,0.4530
I,0.7606,0.9715,0.8184,1.0000,0.4704
I,0.7512,0.9837,0.8363,1.0000,0.4321
I,0.7465,0.9512,0.8235,1.0000,0.4286
I,0.8028,0.9106,0.8005,1.0000,0.4425
I,0.7512,0.9715,0.8107,1.0000,0.4774
I,0.7324,0.9593,0.8210,1.0000,0.4739
I,0.7277,0.9756,0.8261,1.0000,0.4355
I,0.7700,0.9878,0.8363,1.0000,0.4460
I,0.7981,0.9268,0.8210,1.0000,0.4564
I,0.8028,0.9187,0.8363,1.0000,0.4530
I,0.7559,0.9715,0.7877,0.9937,0.4948
I,0.7700,0.9228,0.8312,1.0000,0.4878
I,0.7559,0.9350,0.7980,1.0000,0.4460
I,0.7371,0.9553,0.8414,1.0000,0.4390
I,0.7418,0.9593,0.8082,1.0000,0.4216
I,0.7746,0.9472,0.8210,1.0000,0.4425
I,0.7324,0.9431,0.8389,0.9968,0.4704
I,0.7934,0.9146,0.8235,1.0000,0.4704
I,0.7371,0.9472,0.8107,1.0000,0.4321
I,0.7746,0.9797,0.8286,1.0000,0.4739
I,0.7277,0.9187,0.8082,1.0000,0.3972
I,0.7230,0.9593,0.8133,1.0000,0.4634
I,0.7418,0.8902,0.8082,1.0000,0.4843
I,0.7559,0.9593,0.8338,1.0000,0.4460
I,0.7887,0.9553,0.8414,1.0000,0.4425
I,0.8028,0.9593,0.8593,1.0000,0.4739
I,0.7700,0.9756,0.8645,1.0000,0.4704
I,0.8028,0.9797,0.8389,1.0000,0.4425
I,0.7981,0.9797,0.8798,1.0000,0.4425
I,0.7746,0.9797,0.8210,1.0000,0.4390
I,0.7934,0.9797,0.8772,1.0000,0.4564
I,0.8592,0.9797,0.8184,1.0000,0.4390
I,0.8310,0.9593,0.8235,1.0000,0.4599
I,0.8779,0.9797,0.8184,1.0000,0.4321
I,0.8638,0.9553,0.8465,1.0000,0.4599
I,0.8498,0.9553,0.8184,1.0000,0.4460
I,0.8638,0.9837,0.8363,1.0000,0.4251
I,0.8779,0.9959,0.8414,1.0000,0.4495
I,0.8779,0.9797,0.8133,1.0000,0.4181
I,0.8122,0.9715,0.8235,1.0000,0.4042
I,0.8310,0.9512,0.8133,1.0000,0.4390
I,0.8075,0.9797,0.8312,0.9937,0.4146
I,0.8357,1.0000,0.8184,1.0000,0.4007
I,0.8826,0.9553,0.8286,1.0000,0.4321
I,0.8732,0.9797,0.7954,0.9937,0.4390
I,0.8826,1.0000,0.8235,1.0000,0.4390
I,0.8028,0.9797,0.8312,1.0000,0.4007
I,0.8498,0.9553,0.8261,0.9841,0.4564
I,0.8075,0.9837,0.8440,0.9873,0.3833
I,0.8779,0.9309,0.8286,1.0000,0.4077
I,0.8545,0.9715,0.8363,1.0000,0.4077
I,0.8732,1.0000,0.8107,0.9905,0.4321
I,0.8451,0.9593,0.8389,1.0000,0.4077
I,0.8263,0.9797,0.8593,1.0000,0.3937
I,0.8545,0.9797,0.8363,1.0000,0.4042
I,0.8075,0.9715,0.8107,0.9873,0.4007
I,0.7793,0.9390,0.8184,1.0000,0.4007
I,0.7887,0.9919,0.8031,0.9841,0.4251
I,0.8451,0.9350,0.8107,1.0000,0.4146
I,0.8122,0.9797,0.8363,1.0000,0.3972
I,0.8075,1.0000,0.7903,1.0000,0.3833
I,0.8122,0.9634,0.8645,1.0000,0.4216
I,0.8028,0.9919,0.8363,1.0000,0.3902
I,0.7934,0.9797,0.8235,1.0000,0.4146
I,0.8310,0.9593,0.8082,1.0000,0.4007
I,0.8310,1.0000,0.8491,0.9968,0.4077
I,0.8357,0.9797,0.8210,1.0000,0.3868
I,0.8263,0.9797,0.8031,1.0000,0.4286
I,0.8451,0.9797,0.8286,1.0000,0.4390
I,0.8310,0.9797,0.8363,1.0000,0.4495
I,0.8545,0.9797,0.8235,1.0000,0.5052
I,0.8592,0.9878,0.8261,1.0000,0.5331
I,0.8122,0.9837,0.8184,1.0000,0.5436
I,0.8028,0.9797,0.7928,1.0000,0.5192
I,0.7981,0.9350,0.8031,1.0000,0.5331
I,0.8028,0.9675,0.8363,1.0000,0.4948
I,0.8263,0.9756,0.8338,1.0000,0.5331
I,0.7981,0.9634,0.7928,1.0000,0.5261
I,0.8592,0.9593,0.8184,1.0000,0.4948
I,0.8169,0.9919,0.8261,1.0000,0.4948
I,0.7981,0.9715,0.8133,1.0000,0.4983
I,0.8685,0.9715,0.7980,0.9905,0.4948
I,0.8263,0.9797,0.8082,1.0000,0.4390
I,0.8169,0.9797,0.8031,1.0000,0.4843
I,0.8169,0.9797,0.8338,1.0000,0.4739
I,0.8779,0.9593,0.7980,0.9968,0.4495
I,0.7981,0.9715,0.7980,0.9905,0.4321
I,0.8498,1.0000,0.7903,0.9937,0.4286
I,0.8028,0.9797,0.7980,0.9937,0.4390
I,0.7793,1.0000,0.8235,0.9810,0.4286
I,0.7793,0.9878,0.7954,1.0000,0.4216
I,0.8545,0.9878,0.7980,0.9905,0.4495
I,0.7559,0.9797,0.7903,1.0000,0.4146
I,0.8310,0.9797,0.7775,1.0000,0.4425
I,0.8028,1.0000,0.7903,0.9905,0.4181
I,0.8075,1.0000,0.8184,1.0000,0.4146
I,0.8357,0.9797,0.8184,1.0000,0.4077
I,0.8122,0.9675,0.8440,0.9873,0.4390
I,0.8545,1.0000,0.8286,0.9937,0.4181
I,0.8310,1.0000,0.7673,1.0000,0.4355
I,0.8075,0.9797,0.8005,1.0000,0.3937
I,0.8169,0.9837,0.8363,1.0000,0.3798
I,0.8545,0.9837,0.8082,1.0000,0.3833
I,0.8638,0.9878,0.8414,0.9968,0.4077
I,0.8732,1.0000,0.8338,1.0000,0.3972
I,0.8263,0.9797,0.8133,1.0000,0.4355
I,0.8263,0.9878,0.7954,1.0000,0.4634
I,0.7700,0.9919,0.8338,1.0000,0.4774
I,0.8263,1.0000,0.8184,1.0000,0.4704
I,0.8075,0.9837,0.8031,1.0000,0.4564
I,0.8028,0.9837,0.8159,0.9905,0.4564
I,0.8122,1.0000,0.7954,0.9905,0.4460
I,0.8263,0.9797,0.8031,0.9905,0.4808
I,0.8028,0.9797,0.8235,0.9587,0.4843
I,0.8028,1.0000,0.8440,1.0000,0.5610
I,0.8075,0.9919,0.8031,1.0000,0.6063
I,0.8263,0.9756,0.7954,1.0000,0.6307
I,0.8357,0.9919,0.8133,0.9905,0.5993
I,0.8263,0.9797,0.8031,0.9810,0.6063
I,0.7981,1.0000,0.8107,0.9810,0.6063
I,0.8075,0.9553,0.7954,0.9841,0.5889
I,0.8075,1.0000,0.7980,0.9905,0.5993
I,0.7700,1.0000,0.7954,1.0000,0.5889
I,0.8451,0.9797,0.8286,0.9905,0.5505
I,0.8028,0.9797,0.8235,0.9841,0.5854
I,0.8638,1.0000,0.7647,1.0000,0.5679
I,0.8028,0.9797,0.8031,0.9905,0.5470
I,0.8357,1.0000,0.7954,0.9714,0.5540
I,0.7981,1.0000,0.8363,0.9873,0.5261
I,0.8451,0.9837,0.8005,0.9905,0.4983
I,0.8122,1.0000,0.7954,0.9905,0.5470
I,0.8545,1.0000,0.7954,0.9968,0.5017
I,0.8169,0.9878,0.8031,0.9556,0.4983
I,0.8263,0.9797,0.8261,0.9937,0.4808
I,0.8122,0.9797,0.8133,1.0000,0.4948
I,0.8075,0.9797,0.8031,0.9905,0.4948
I,0.8028,0.9797,0.8363,0.9841,0.5052
I,0.8028,0.9797,0.8235,0.9619,0.4564
I,0.8028,1.0000,0.7980,0.9937,0.4739
I,0.8169,1.0000,0.8107,0.9905,0.4495
I,0.8263,1.0000,0.8261,1.0000,0.4739
I,0.8263,1.0000,0.7980,0.9460,0.4704
I,0.8451,1.0000,0.7852,0.9683,0.4460
I,0.8451,1.0000,0.8107,0.9968,0.4913
I,0.8075,1.0000,0.7980,0.9905,0.4564
I,0.8779,1.0000,0.7545,0.9937,0.4948
I,0.7606,1.0000,0.8210,0.9873,0.4948
I,0.8028,0.9919,0.8235,0.9905,0.4878
I,0.8732,1.0000,0.8184,1.0000,0.5087
I,0.8028,1.0000,0.8107,0.9810,0.4774
I,0.7934,1.0000,0.8107,0.9905,0.4530
I,0.8216,1.0000,0.7468,0.9873,0.4843
I,0.8122,1.0000,0.8261,1.0000,0.4634
I,0.8263,0.9919,0.7826,1.0000,0.4739
I,0.8357,1.0000,0.8031,0.9937,0.4704
I,0.8310,0.9959,0.8363,1.0000,0.4843
I,0.7934,1.0000,0.8184,0.9905,0.4774
I,0.8028,1.0000,0.7954,0.9905,0.4425
I,0.8075,1.0000,0.8133,0.9746,0.4808
I,0.7700,1.0000,0.7954,0.9968,0.4599
I,0.8169,1.0000,0.7775,0.9905,0.4564
I,0.8028,1.0000,0.8133,1.0000,0.4599
I,0.8169,1.0000,0.8159,0.9810,0.4774
I,0.8075,1.0000,0.8312,0.9905,0.4390
I,0.8685,1.0000,0.8312,0.9841,0.4390
I,0.8451,1.0000,0.7903,0.9841,0.4948
I,0.7934,1.0000,0.8235,0.9746,0.4739
I,0.7934,1.0000,0.8005,0.9905,0.4286
I,0.7887,1.0000,0.8312,0.9810,0.4460
I,0.8028,1.0000,0.8184,0.9905,0.4808
I,0.7887,1.0000,0.7724,1.0000,0.4704
I,0.8685,1.0000,0.7954,0.9905,0.4913
I,0.8310,1.0000,0.8184,1.0000,0.5575
I,0.7934,1.0000,0.8286,1.0000,0.5819
I,0.8169,1.0000,0.7903,0.9746,0.6341
I,0.7559,1.0000,0.7826,1.0000,0.5958
I,0.8028,1.0000,0.7980,1.0000,0.5923
I,0.8075,1.0000,0.8107,1.0000,0.5645
I,0.8028,1.0000,0.7928,0.9905,0.5401
I,0.8263,1.0000,0.8005,0.9937,0.5157
I,0.8216,1.0000,0.7877,1.0000,0.5331
I,0.8967,1.0000,0.9335,1.0000,0.2718
I,0.8920,1.0000,0.9028,1.0000,0.2369
I,0.9437,1.0000,0.9258,1.0000,0.2613
I,0.9202,1.0000,0.9412,1.0000,0.2334
I,0.9531,1.0000,0.9335,1.0000,0.2474
I,0.8967,1.0000,0.9054,1.0000,0.2509
I,0.8873,1.0000,0.8772,1.0000,0.2125
I,0.9765,1.0000,0.9182,1.0000,0.2160
I,0.9296,1.0000,0.9233,1.0000,0.2369
I,0.9061,1.0000,0.8849,1.0000,0.2334
I,0.9531,1.0000,0.9156,1.0000,0.2230
I,0.9249,1.0000,0.9105,1.0000,0.2230
I,0.9249,1.0000,0.9105,1.0000,0.2230
I,0.9014,1.0000,0.9437,1.0000,0.2404
I,0.8873,1.0000,0.9463,1.0000,0.1812
I,0.9014,1.0000,0.8747,1.0000,0.2056
I,0.9296,1.0000,0.9105,1.0000,0.2021
I,0.9390,1.0000,0.9054,1.0000,0.2509
I,0.9202,1.0000,0.9130,1.0000,0.2160
I,0.9296,1.0000,0.8389,1.0000,0.2195
I,0.9812,1.0000,0.8747,1.0000,0.2125
I,0.9296,1.0000,0.9335,1.0000,0.1916
I,0.9531,1.0000,0.8824,1.0000,0.2474
I,0.9671,1.0000,0.9309,1.0000,0.1951
I,0.8779,1.0000,0.9309,1.0000,0.2613
I,0.8779,1.0000,0.9207,1.0000,0.2230
I,0.9249,1.0000,0.9182,1.0000,0.2160
I,0.8873,1.0000,0.8824,1.0000,0.2265
I,0.9061,1.0000,0.9284,1.0000,0.2160
I,0.8826,1.0000,0.8951,1.0000,0.2056
I,0.9624,1.0000,0.9182,1.0000,0.2021
I,0.8779,1.0000,0.9207,1.0000,0.2369
I,0.9108,1.0000,0.9182,1.0000,0.2195
I,0.8967,1.0000,0.9156,1.0000,0.2195
I,0.9343,1.0000,0.8900,1.0000,0.2091
I,0.9061,1.0000,0.9028,1.0000,0.2265
I,0.9108,1.0000,0.9130,1.0000,0.2125
I,0.9249,1.0000,0.9335,1.0000,0.2474
I,0.8826,1.0000,0.9591,1.0000,0.2195
I,0.8826,1.0000,0.9105,1.0000,0.2056
I,0.9014,1.0000,0.8875,1.0000,0.1672
I,0.9577,1.0000,0.8900,1.0000,0.2195
I,0.9390,1.0000,0.8849,1.0000,0.2125
I,0.9249,1.0000,0.9054,1.0000,0.1916
I,0.9155,1.0000,0.9028,0.9968,0.2125
I,0.9108,1.0000,0.8772,1.0000,0.2195
I,0.9061,1.0000,0.9156,1.0000,0.2160
I,0.9437,1.0000,0.8772,1.0000,0.2195
I,0.9531,1.0000,0.9130,1.0000,0.2195
I,0.9108,1.0000,0.9233,1.0000,0.1916
I,0.9437,1.0000,0.8951,1.0000,0.1916
I,0.8826,1.0000,0.9309,1.0000,0.1986
I,0.8779,1.0000,0.8900,1.0000,0.2091
I,0.8920,1.0000,0.8798,1.0000,0.2160
I,0.9249,1.0000,0.9028,1.0000,0.2230
I,0.8873,1.0000,0.9105,1.0000,0.2091
I,0.9014,1.0000,0.9054,1.0000,0.2056
I,0.9108,1.0000,0.9335,1.0000,0.2125
I,0.8826,1.0000,0.8849,1.0000,0.1951
I,0.8873,1.0000,0.8900,1.0000,0.2125
I,0.9437,1.0000,0.9105,0.9905,0.1916
I,0.9061,1.0000,0.9003,1.0000,0.2056
I,0.8779,1.0000,0.8977,1.0000,0.2160
I,0.9296,1.0000,0.8824,1.0000,0.1951
I,0.9014,1.0000,0.8849,1.0000,0.2265
I,0.9014,1.0000,0.9258,1.0000,0.2125
I,0.9577,1.0000,0.9130,1.0000,0.2160
I,0.9061,1.0000,0.8747,1.0000,0.1638
I,0.8873,1.0000,0.8772,1.0000,0.2091
I,0.8779,1.0000,0.9258,1.0000,0.1638
I,0.8920,1.0000,0.9182,0.9937,0.2160
I,0.9014,1.0000,0.8824,1.0000,0.2125
I,0.8873,1.0000,0.8798,1.0000,0.1742
I,0.9202,1.0000,0.8900,1.0000,0.2300
I,0.9296,1.0000,0.8798,1.0000,0.2056
I,0.8920,1.0000,0.8696,1.0000,0.2056
I,0.8826,1.0000,0.9233,1.0000,0.1603
I,0.9343,1.0000,0.9079,1.0000,0.2056
I,0.8967,1.0000,0.8900,1.0000,0.1916
I,0.9437,1.0000,0.8951,1.0000,0.2021
I,0.9296,1.0000,0.8849,1.0000,0.1916
I,0.8779,1.0000,0.8824,1.0000,0.1777
I,0.9202,1.0000,0.8798,1.0000,0.1777
I,0.8779,1.0000,0.8900,1.0000,0.1951
I,0.9531,1.0000,0.8900,1.0000,0.2404
I,0.8638,1.0000,0.9028,1.0000,0.2056
I,0.9202,1.0000,0.9156,1.0000,0.1568
I,0.8920,1.0000,0.9437,1.0000,0.1812
I,0.9061,1.0000,0.8900,1.0000,0.1707
I,0.9014,1.0000,0.8977,1.0000,0.1951
I,0.8732,1.0000,0.9003,1.0000,0.1986
I,0.8779,1.0000,0.8951,0.9968,0.1916
I,0.8779,1.0000,0.9028,1.0000,0.1568
I,0.8779,1.0000,0.9335,1.0000,0.2195
I,0.8779,1.0000,0.9003,1.0000,0.1882
I,0.8873,1.0000,0.9054,1.0000,0.1672
I,0.8779,1.0000,0.8772,1.0000,0.2160
I,0.8967,1.0000,0.8951,0.9905,0.1707
I,0.9296,1.0000,0.8772,1.0000,0.1707
I,0.8873,1.0000,0.9412,1.0000,0.1812
I,0.8638,1.0000,0.8772,1.0000,0.1916
I,0.9296,1.0000,0.8645,1.0000,0.1777
I,0.9202,1.0000,0.8900,0.9937,0.1742
